X;Y;Attack1;Attack2;Kick;DualAttack;Ability;Protect;Jump;Damage;EnemyX;EnemyY;EnemyDamage;moveCode
0.3546482;-3.951309;0;0;0;0;0;0;0;0;0.2067566;-3.531486;0;Jump
0.3830968;-3.95105;0;0;0;0;0;0;0;0;0.2238218;-3.54581;0;Jump
0.4115272;-3.950843;0;0;0;0;0;0;0;0;0.240887;-3.564059;0;Jump
0.4399576;-3.950677;0;0;0;0;0;0;0;0;0.2579522;-3.586231;0;Jump
0.4683881;-3.950544;0;0;0;0;0;0;0;0;0.2750174;-3.612327;0;Jump
0.4968185;-3.950438;0;0;0;0;0;0;0;0;0.2917741;-3.644212;0;Jump
0.5252488;-3.950353;0;0;0;0;0;0;0;0;0.3085308;-3.680021;0;Jump
0.5536792;-3.950285;0;0;0;0;0;0;0;0;0.3252875;-3.719754;0;Jump
0.5821096;-3.95023;0;0;0;0;0;0;0;0;0.3420442;-3.763411;0;Jump
0.61054;-3.950187;0;0;0;0;0;0;0;0;0.3588009;-3.810992;0;Jump
0.6389704;-3.950152;0;0;0;0;0;0;0;0;0.3805727;-3.866047;0;Jump
