X;Y;Attack1;Attack2;Kick;DualAttack;Ability;Protect;Jump;Damage;EnemyX;EnemyY;EnemyDamage;moveCode
-1,454;-3,945924;0;0;0;0;0;0;0;0;-0,4242941;-3,875242;0;Jump
-1,42557;-3,945924;0;0;0;0;0;0;0;0;-0,4309626;-3,906326;0;Jump
-1,370278;-3,945924;0;0;0;0;0;0;0;0;-0,4425297;-3,95031;0;Jump
-1,341848;-3,945924;0;0;0;0;0;0;0;0;-0,4532593;-3,875659;0;Jump
-1,313418;-3,945924;0;0;0;0;0;0;0;0;-0,4639888;-3,804932;0;Jump
-1,284987;-3,945924;0;0;0;0;0;0;0;0;-0,4747184;-3,738128;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,4854479;-3,675249;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,4961775;-3,616293;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5076897;-3,549212;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5076897;-3,549212;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5192019;-3,486055;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5192019;-3,486055;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5192019;-3,486055;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5192019;-3,486055;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5307142;-3,426822;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5307142;-3,426822;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5307142;-3,426822;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5422264;-3,371513;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5422264;-3,371513;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5422264;-3,371513;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5422264;-3,371513;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5537386;-3,320127;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5537386;-3,320127;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5537386;-3,320127;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,538613;-3,279956;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5234873;-3,243709;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5083617;-3,211385;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,493236;-3,182986;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,4781104;-3,15851;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,4931778;-3,140778;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,4931778;-3,140778;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5082452;-3,126971;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5082452;-3,126971;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5082452;-3,126971;0;Jump
